"ID";"IDENT";"ETACQ1";"NBPERS";"STRATE";"POSSES3";"POSSES10";"NBIENS10";"INTERN";"NIVIE";"LOG";"RETOT";"NBIENS10_CL";"ACTIMP1";"ACTPRO";"MOYTRANS1";"TPSTELE";"TPSRAD";"CHAINEP";"NBVIDEO";"EMRAD1";"EMRAD2";"EMRAD3";"EMRAD4";"QUOTNAT";"QUOTREG";"MAGCUL";"MAGSCI";"MAGSP";"BD";"TYPLIV1";"TYPLIV2";"TYPLIV3";"TYPLIV5";"TYPLIV6";"TYPLIV7";"TYPLIV8";"TYPLIV9";"TYPLIV10";"LIVRES";"INSBIBLI";"NBLIVR";"TYPMUSIP";"NBDISQ";"SC1";"SC2";"SC4";"SC6";"SC8";"FEST";"COMPET";"COURSP1";"PAM1";"PAM2";"PAM8";"ASSCULT";"SPUTIL";"CIGARE";"SPORT";"SPORTIF";"AGE";"AGE1";"MATRI";"NATEMPL";"NIVETUD2";"OCCUPA";"PCS8";"SEXE";"STATUT";"VIECOU";"TPSTELE_CL";"TPSRAD_CL";"BD_CL";"LIVRES_CL";"SPORTIF_CL"
"4122009590-01";4122009590;"Frigo_neuf";"Men_3pers";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_3eQ";"Propriétaires";"27000_à_68000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";26;7;"Câble / satellite";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_MondeRegionale";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, 11 à 20 cigarettes/jour";"Sport_Jamais";3;25;"25-29ans";"Célibataires";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Ouvriers";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_2à4"
"4122009860-01";4122009860;"Frigo_occasion";"Men_2pers";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_2eQ";"Locataire";"15000_à_27000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_NC";28;42;"France 5 / Arte";"Video_1à19";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_NC";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";0;57;"50-64ans";"Mariés";"Emploi_NC";"Etudes_ProTechnique";"Retraité";"Retraités";"Homme";"Salarié_SonEntreprise";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_Aucun"
"4122010840-01";4122010840;"Frigo_neuf";"Men_5pers+";"UU_20.000_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_2eQ";"Locataire";"27000_à_68000€";"Voiture_Une";"Loisir_Jeux de cartes, société";"ActivitéPro_Oui";"Transport_VoitureMoteur";26;2;"France 2";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Pas_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Variété intern.";"CDPossédés_100à199";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Oui";"Concert_Non";"Festival_Oui";"Compétition officielle";"Football";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_PlusieursFoisParSem";7;31;"30-39ans";"Mariés";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_MoinsDe5H/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_5ouPlus"
"4122012240-01";4122012240;"Frigo_neuf";"Men_1pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_4eQ";"Accédant_Propr";"15000_à_27000€";"Voiture_Une";"Loisir_Mots croisés, fléchés";"ActivitéPro_Oui";"Transport_VoitureMoteur";21;7;"Câble / satellite";"Video_20à40";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Rarement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Variété française";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Oui";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, 21 ou plus cigarettes/jour";"Sport_Jamais";5;47;"40-49ans";"Divorcés";"EmploiTpsPlein";"Etudes_2eCycle";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Collectivité";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_5ouPlus"
"4122012330-01";4122012330;"Frigo_neuf";"Men_1pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_4eQ";"Logé_Gratuitement";"15000_à_27000€";"Voiture_Une";"Loisir_Aucune";"ActivitéPro_Oui";"Transport_VoitureMoteur";;14;"";"Video_1à19";"Radio_Infos";"Radio_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Régulièrement";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Non";12;"Livre_Policier_Non";"Livre_Sentiments_Oui";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";20;"NonInscrit_Biblio";"LivresPossédés_100à199";"Music_Variété française";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Oui";"SpeComique_Oui";"Concert_Oui";"Festival_Oui";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Plusieurs";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";3;45;"40-49ans";"Divorcés";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Etat";"Ne_Vit_Pas_En_Couple";"TpsTV_Jamais";"TpsRad_9à19H/Sem";"BD_Oui";"LivresLus_20ouPlus";"SportsDiff_2à4"
"4122013300-05";4122013300;"Frigo_neuf";"Men_5pers+";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_1erQ";"Propriétaires";"15000_à_27000€";"Voiture_Une";"Loisir_Autre";"ActivitéPro_Non";"Transport_Pied";32;;"Câble / satellite";"Video_1à19";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Oui";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_AucuneSpe";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";4;18;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_NC";"Formation";"Autres_inactifs";"Homme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_30Houplus/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_Aucun";"SportsDiff_2à4"
"4122015250-01";4122015250;"Frigo_neuf";"Men_1pers";"UU_Moins_20.000hab";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_3eQ";"Locataire";"15000_à_27000€";"Voiture_Une";"Loisir_Promenade";"ActivitéPro_Oui";"Transport_VoitureMoteur";19;;"M6";"Video_50ouPlus";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_Aucun";"Music_TechnoElectro";"CDPossédés_MoinsDe29";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Compétition officielle";"Basketball, handball, collectif";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Oui, 11 à 20 cigarettes/jour";"Sport_Jamais";5;25;"25-29ans";"Célibataires";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_Aucun";"SportsDiff_5ouPlus"
"4132000480-03";4132000480;"Frigo_occasion";"Men_3pers";"Commune_rurale";"LaveVaisselle_Non";"Voiture_Oui";3;"Internet_PasDEquipement";"NiveauVie_4eQ";"Locataire";"27000_à_68000€";"Voiture_Trois+";"Loisir_Jeux vidéos, console";"ActivitéPro_Oui";"Transport_VoitureMoteur";25;;"TF1";"Video_50ouPlus";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";365;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_MondeRegionale";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Oui";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, 11 à 20 cigarettes/jour";"Sport_MoinsDUneFoisParSem";2;22;"14-24ans";"Célibataires";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Ouvriers";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_2à4"
"4132001180-01";4132001180;"Frigo_neuf";"Men_3pers";"Commune_rurale";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_4eQ";"Accédant_Propr";"27000_à_68000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";18;7;"Câble / satellite";"Video_1à19";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Pas_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Oui";"MAGSCI_Oui";"MAGSP_Non";15;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";5;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_NC";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, 6 à 10 cigarettes/jour";"Sport_Jamais";3;46;"40-49ans";"Mariés";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_5à9H/Sem";"BD_Oui";"LivresLus_5à9";"SportsDiff_2à4"
"4132002350-02";4132002350;"Frigo_neuf";"Men_3pers";"UU_20.000_100.000hab";"LaveVaisselle_Non";"Voiture_Oui";2;"Internet_Oui";"NiveauVie_2eQ";"Propriétaires";"15000_à_27000€";"Voiture_Deux";"Loisir_Tricot, broderie, couture";"ActivitéPro_Non";"Transport_NC";30;70;"France 2";"Video_50ouPlus";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";260;"Livre_Policier_Oui";"Livre_Sentiments_Oui";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";260;"Inscrit_Biblio";"LivresPossédés_30à99";"Music_Variété française";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_UneFoisParSem";2;50;"50-64ans";"Mariés";"CDD";"Etudes_ProTechnique";"Autre_inactif";"Employés";"Femme";"Salarié_EntreprisePublique";"Vit_En_Couple";"TpsTV_30Houplus/Sem";"TpsRad_20Houplus/Sem";"BD_Oui";"LivresLus_20ouPlus";"SportsDiff_2à4"
"4132003160-01";4132003160;"Frigo_occasion";"Men_3pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_1erQ";"Locataire";"7000_à_15000€";"Voiture_Aucune";"Loisir_Jeux de cartes, société";"ActivitéPro_Oui";"Transport_Collectif";22;;"M6";"Video_1à19";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";12;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";2;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Variété française";"CDPossédés_MoinsDe29";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, 11 à 20 cigarettes/jour";"Sport_Jamais";0;32;"30-39ans";"Mariés";"EmploiTpsPlein";"Etudes_2eCycle";"Actif_occupé";"Ouvriers";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_Jamais";"BD_Oui";"LivresLus_MoinsDe5";"SportsDiff_Aucun"
"4132003780-01";4132003780;"Frigo_neuf";"Men_2pers";"UU_Plus_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_2eQ";"Accédant_Propr";"15000_à_27000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";16;11;"TF1";"Video_50ouPlus";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";12;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Variété française";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Oui";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_Jamais";2;47;"40-49ans";"Célibataires";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Employés";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_9à19H/Sem";"BD_Non";"LivresLus_10à19";"SportsDiff_2à4"
"4132003940-02";4132003940;"Frigo_neuf";"Men_2pers";"UU_Plus_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_1erQ";"Locataire";"7000_à_15000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";24;;"M6";"Video_20à40";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";4;"Livre_Policier_Non";"Livre_Sentiments_Oui";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";3;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Variété française";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Non";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_MoinsDUneFoisParSem";4;24;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_ProTechnique";"Chômeur";"Autres_inactifs";"Femme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_Jamais";"BD_Oui";"LivresLus_MoinsDe5";"SportsDiff_2à4"
"4132005430-01";4132005430;"Frigo_neuf";"Men_1pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_2eQ";"Locataire";"7000_à_15000€";"Voiture_Aucune";"Loisir_Promenade";"ActivitéPro_Non";"Transport_NC";35;28;"France 3";"Video_aucune";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_100à199";"Music_NC";"CDPossédés_MoinsDe29";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";0;80;"70ans+";"Veufs";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Retraité";"Retraités";"Femme";"Salarié_EntreprisePublique";"Ne_Vit_Pas_En_Couple";"TpsTV_30Houplus/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_Aucun"
"4132006390-01";4132006390;"Frigo_neuf";"Men_2pers";"Commune_rurale";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_3eQ";"Accédant_Propr";"15000_à_27000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";20;140;"Câble / satellite";"Video_1à19";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Rarement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";4;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Variété française";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, 6 à 10 cigarettes/jour";"Sport_Jamais";0;31;"30-39ans";"Mariés";"EmploiTpsPlein";"Etudes_2eCycle";"Actif_occupé";"Ouvriers";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Oui";"LivresLus_Aucun";"SportsDiff_Aucun"
"4132007030-02";4132007030;"Frigo_neuf";"Men_2pers";"Commune_rurale";"LaveVaisselle_Non";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_1erQ";"Propriétaires";"Revenus_NSP";"Voiture_Deux";"Loisir_Mots croisés, fléchés";"ActivitéPro_Non";"Transport_NC";7;5;"TF1";"Video_aucune";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Oui";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";60;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_NC";"CDPossédés_Aucun";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_Jamais";0;74;"70ans+";"Mariés";"Emploi_NC";"Etudes_PrimaireOuAvant";"Retraité";"Retraités";"Femme";"Aide_Familiale";"Vit_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_Aucun"
"4132007580-02";4132007580;"Frigo_neuf";"Men_4pers";"Commune_rurale";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_Oui";"NiveauVie_2eQ";"Accédant_Propr";"15000_à_27000€";"Voiture_Deux";"Loisir_Bénévole";"ActivitéPro_Non";"Transport_NC";21;4;"M6";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Rarement";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";1;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_NSP";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"Natation, plongée";"Ecriture_Non";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_UneFoisParSem";2;31;"30-39ans";"Mariés";"EmploiTpsPlein";"Etudes_Supérieur";"Autre_inactif";"Ouvriers";"Femme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_MoinsDe5H/Sem";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_2à4"
